gene,n_mutated,n_controls,dead_mutated,dead_control,odds_ratio,p_value,risk_diff,q_value_BY,passed_screening
ZNF462,15,952,1,132,0.44372294372294374,0.707619043785257,-0.07198879551820729,0.03281302244589281,True
ZNF461,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF454,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ZNF429,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
ZNF451,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF441,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF440,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF439,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF438,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ZNF432,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ZNF431,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ZNF445,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ZNF618,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF619,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ZNF623,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF875,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF85,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF835,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF831,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
ZNF829,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF827,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ZNF878,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF823,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF813,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF808,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF804B,10,957,4,129,4.27906976744186,0.036887687865295414,0.2652037617554859,0.03281302244589281,True
ZNF800,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF799,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF791,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF816,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF790,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF91,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
ZNFX1,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
ZXDB,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
ZSWIM8,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
ZSWIM4,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZSWIM3,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZSWIM2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZSCAN5A,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF99,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZSCAN25,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZRANB3,11,956,0,133,0.0,0.3780510816804445,-0.13912133891213388,0.03281302244589281,True
ZRANB1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZPLD1,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZP4,16,951,3,130,1.457396449704142,0.47314559187957606,0.0508017875920084,0.03281302244589281,True
ZNRF4,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNRF3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZSCAN21,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF786,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF780B,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF780A,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
ZNF675,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF667,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF665,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF662,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF658,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF652,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZNF676,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF649,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF646,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF644,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ZNF638,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
ZNF626,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF625,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF624,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF648,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
ZNF677,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF681,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF687,13,954,1,132,0.5189393939393939,1.0,-0.061441702951136906,0.03281302244589281,True
ZNF776,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF772,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF770,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF761,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF75D,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF721,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF718,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF714,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF711,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
ZNF710,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF700,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF7,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF695,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZNF692,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF689,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF318,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
ZNF300,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF292,19,948,2,131,0.7337224966322407,1.0,-0.03292249611370199,0.03281302244589281,True
ZNF286A,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZBTB20,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ZBTB2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZBTB11,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZBTB10,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZBED9,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZBED8,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZBTB24,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZBED4,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
ZAN,16,951,2,131,0.8942202835332607,1.0,-0.012749737118822296,0.03281302244589281,True
YY1AP1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
YTHDF3,8,959,3,130,3.8261538461538462,0.08448576560363265,0.23944212721584984,0.03281302244589281,True
YTHDF1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
YTHDC1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
YME1L1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZBBX,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
YLPM1,17,950,2,131,0.833587786259542,1.0,-0.020247678018575854,0.03281302244589281,True
ZBTB4,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZBTB41,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ZCCHC2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZC3HAV1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZC3H7B,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ZC3H7A,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZC3H6,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ZC3H15,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZBTB40,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZC3H14,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZC3H12C,9,958,4,129,5.14108527131783,0.02472304152325641,0.30978891208536297,0.03281302244589281,True
ZC3H12B,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ZC3H12A,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZC3H11A,13,954,1,132,0.5189393939393939,1.0,-0.061441702951136906,0.03281302244589281,True
ZBTB5,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZBTB49,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZC3H13,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
YEATS2,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
XYLT1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
XRRA1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
WWC1,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
WTAP,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
WSCD2,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
WRN,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
WNT7A,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
WNK4,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
WWC3,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
WNK3,16,951,1,132,0.41363636363636364,0.7118310143429725,-0.076301261829653,0.03281302244589281,True
WNK1,13,954,1,132,0.5189393939393939,1.0,-0.061441702951136906,0.03281302244589281,True
WLS,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
WIZ,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
WEE1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
WDR93,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
WDR76,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
WNK2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
WWP1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
WWP2,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
XDH,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
XRN1,12,955,3,130,2.1153846153846154,0.2213189810954577,0.11387434554973822,0.03281302244589281,True
XRCC4,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
XPR1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
XPOT,11,956,0,133,0.0,0.3780510816804445,-0.13912133891213388,0.03281302244589281,True
XPO7,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
XPO6,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
XPO5,8,959,4,129,6.434108527131783,0.015351323633691986,0.3654848800834202,0.03281302244589281,True
XPO4,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
XPO1,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
XPNPEP3,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
XPC,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
XKR6,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
XKR4,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
XIRP2,28,939,4,129,1.0465116279069768,1.0,0.005476951163852106,0.03281302244589281,True
XIRP1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ZCCHC8,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
WDR7,13,954,3,130,1.9015384615384616,0.4047884454161699,0.09450088695371717,0.03281302244589281,True
ZCWPW1,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
ZDHHC1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF185,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF184,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF180,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZNF175,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZNF17,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF160,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF189,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF148,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF135,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF131,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF12,5,962,3,130,9.6,0.020628915664281298,0.46486486486486484,0.03281302244589281,True
ZNF112,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF106,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
ZMYND8,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF142,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ZMYM6,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF197,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF208,16,951,4,129,2.124031007751938,0.258569091800409,0.11435331230283913,0.03281302244589281,True
ZNF285,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF281,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZNF280C,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF274,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF267,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF251,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ZNF200,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF250,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF236,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ZNF235,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ZNF233,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ZNF229,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ZNF217,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ZNF215,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ZNF239,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZMYM5,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZMYM4,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
ZMYM3,14,953,1,132,0.4784382284382284,0.7062199783824453,-0.06708139709189029,0.03281302244589281,True
ZFP37,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ZFP36L1,11,956,4,129,3.663344407530454,0.05192325611609147,0.2286991251426398,0.03281302244589281,True
ZFP30,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ZFP3,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ZFHX4,47,920,5,128,0.7366071428571429,0.6661244641993516,-0.03274745605920444,0.03281302244589281,True
ZFHX3,16,951,1,132,0.41363636363636364,0.7118310143429725,-0.076301261829653,0.03281302244589281,True
ZFP64,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ZFC3H1,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
